"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","PopulationCountry","CasesRaw","RawIncidence","OfficialAnnualCases","AnnualCaseSource","AnnualCaseNotes","AnnualRawCases","AdjustmentFactor","AnalysisCases","AnalysisIncidence","Incidence"
2016-11-27,2016,NA,48,"Pertussis",154,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2016.asp?mmwr_year=2016&amp;mmwr_week=48&amp;mmwr_table=2I&amp;request=Submit","US","Interpolation",329179426.5,3291.794265,"United States of America",154,0.0467829966281322,17972,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",6100,2.94622950819672,453.719344262295,0.137833445147671,0.0467829966281322
2016-12-04,2016,NA,49,"Pertussis",157,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2016.asp?mmwr_year=2016&amp;mmwr_week=49&amp;mmwr_table=2I&amp;request=Submit","US","Interpolation",329179426.5,3291.794265,"United States of America",157,0.0476943537053036,17972,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",6100,2.94622950819672,462.558032786885,0.140518512260937,0.0476943537053036
2016-12-11,2016,NA,50,"Pertussis",150,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2016.asp?mmwr_year=2016&amp;mmwr_week=50&amp;mmwr_table=2I&amp;request=Submit","US","Interpolation",329179426.5,3291.794265,"United States of America",150,0.0455678538585704,17972,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",6100,2.94622950819672,441.934426229508,0.134253355663316,0.0455678538585704
2016-12-18,2016,NA,51,"Pertussis",108,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2016.asp?mmwr_year=2016&amp;mmwr_week=51&amp;mmwr_table=2I&amp;request=Submit","US","Interpolation",329179426.5,3291.794265,"United States of America",108,0.0328088547781707,17972,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",6100,2.94622950819672,318.192786885246,0.0966624160775874,0.0328088547781707
2016-12-25,2016,NA,52,"Pertussis",87,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2016.asp?mmwr_year=2016&amp;mmwr_week=52&amp;mmwr_table=2I&amp;request=Submit","US","Interpolation",329179426.5,3291.794265,"United States of America",87,0.0264293552379708,17972,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",6100,2.94622950819672,256.321967213115,0.0778669462847232,0.0264293552379708
2017-01-01,2017,NA,1,"Pertussis",62,"https://wonder.cdc.gov/nndss/static/2017/01/2017-01-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",62,0.0186631939760616,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,201.792452830189,0.0607434143560496,0.0186631939760616
2017-01-08,2017,NA,2,"Pertussis",67,"https://wonder.cdc.gov/nndss/static/2017/02/2017-02-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",67,0.0201682902644537,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,218.066037735849,0.0656420768041181,0.0201682902644537
2017-01-15,2017,NA,3,"Pertussis",107,"https://wonder.cdc.gov/nndss/static/2017/03/2017-03-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",107,0.0322090605715902,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,348.254716981132,0.104831376388666,0.0322090605715902
2017-01-22,2017,NA,4,"Pertussis",98,"https://wonder.cdc.gov/nndss/static/2017/04/2017-04-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",98,0.0294998872524845,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,318.962264150943,0.0960137839821429,0.0294998872524845
2017-01-29,2017,NA,5,"Pertussis",84,"https://wonder.cdc.gov/nndss/static/2017/05/2017-05-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",84,0.0252856176449867,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,273.396226415094,0.0822975291275511,0.0252856176449867
2017-02-05,2017,NA,6,"Pertussis",65,"https://wonder.cdc.gov/nndss/static/2017/06/2017-06-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",65,0.0195662517490969,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,211.556603773585,0.0636826118248907,0.0195662517490969
2017-02-12,2017,NA,7,"Pertussis",92,"https://wonder.cdc.gov/nndss/static/2017/07/2017-07-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",92,0.027693771706414,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,299.433962264151,0.0901353890444607,0.027693771706414
2017-02-19,2017,NA,8,"Pertussis",102,"https://wonder.cdc.gov/nndss/static/2017/08/2017-08-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",102,0.0307039642831981,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,331.981132075472,0.0999327139405977,0.0307039642831981
2017-02-26,2017,NA,9,"Pertussis",88,"https://wonder.cdc.gov/nndss/static/2017/09/2017-09-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",88,0.0264896946757004,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,286.415094339623,0.0862164590860059,0.0264896946757004
2017-03-05,2017,NA,10,"Pertussis",81,"https://wonder.cdc.gov/nndss/static/2017/10/2017-10-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",81,0.0243825598719515,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,263.632075471698,0.07935833165871,0.0243825598719515
2017-03-12,2017,NA,11,"Pertussis",43,"https://wonder.cdc.gov/nndss/static/2017/11/2017-11-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",43,0.0129438280801718,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,139.952830188679,0.0421284970533892,0.0129438280801718
2017-03-19,2017,NA,12,"Pertussis",110,"https://wonder.cdc.gov/nndss/static/2017/12/2017-12-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",110,0.0331121183446254,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,358.018867924528,0.107770573857507,0.0331121183446254
2017-03-26,2017,NA,13,"Pertussis",110,"https://wonder.cdc.gov/nndss/static/2017/13/2017-13-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",110,0.0331121183446254,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,358.018867924528,0.107770573857507,0.0331121183446254
2017-04-02,2017,NA,14,"Pertussis",109,"https://wonder.cdc.gov/nndss/static/2017/14/2017-14-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",109,0.032811099086947,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,354.764150943396,0.106790841367894,0.032811099086947
2017-04-09,2017,NA,15,"Pertussis",102,"https://wonder.cdc.gov/nndss/static/2017/15/2017-15-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",102,0.0307039642831981,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,331.981132075472,0.0999327139405977,0.0307039642831981
2017-04-16,2017,NA,16,"Pertussis",124,"https://wonder.cdc.gov/nndss/static/2017/16/2017-16-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",124,0.0373263879521232,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,403.584905660377,0.121486828712099,0.0373263879521232
2017-04-23,2017,NA,17,"Pertussis",141,"https://wonder.cdc.gov/nndss/static/2017/17/2017-17-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",141,0.0424437153326563,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,458.915094339623,0.138142281035532,0.0424437153326563
2017-04-30,2017,NA,18,"Pertussis",133,"https://wonder.cdc.gov/nndss/static/2017/18/2017-18-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",133,0.040035561271229,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,432.877358490566,0.130304421118623,0.040035561271229
2017-05-07,2017,NA,19,"Pertussis",122,"https://wonder.cdc.gov/nndss/static/2017/19/2017-19-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",122,0.0367243494367664,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,397.075471698113,0.119527363732872,0.0367243494367664
2017-05-14,2017,NA,20,"Pertussis",124,"https://wonder.cdc.gov/nndss/static/2017/20/2017-20-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",124,0.0373263879521232,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,403.584905660377,0.121486828712099,0.0373263879521232
2017-05-21,2017,NA,21,"Pertussis",153,"https://wonder.cdc.gov/nndss/static/2017/21/2017-21-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",153,0.0460559464247972,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,497.971698113208,0.149899070910897,0.0460559464247972
2017-05-28,2017,NA,22,"Pertussis",138,"https://wonder.cdc.gov/nndss/static/2017/22/2017-22-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",138,0.041540657559621,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,449.150943396226,0.135203083566691,0.041540657559621
2017-06-04,2017,NA,23,"Pertussis",140,"https://wonder.cdc.gov/nndss/static/2017/23/2017-23-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",140,0.0421426960749778,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,455.660377358491,0.137162548545918,0.0421426960749778
2017-06-11,2017,NA,24,"Pertussis",136,"https://wonder.cdc.gov/nndss/static/2017/24/2017-24-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",136,0.0409386190442642,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,442.641509433962,0.133243618587464,0.0409386190442642
2017-06-18,2017,NA,25,"Pertussis",105,"https://wonder.cdc.gov/nndss/static/2017/25/2017-25-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",105,0.0316070220562334,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,341.745283018868,0.102871911409439,0.0316070220562334
2017-06-25,2017,NA,26,"Pertussis",143,"https://wonder.cdc.gov/nndss/static/2017/26/2017-26-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",143,0.0430457538480131,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,465.424528301887,0.14010174601476,0.0430457538480131
2017-07-02,2017,NA,27,"Pertussis",140,"https://wonder.cdc.gov/nndss/static/2017/27/2017-27-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",140,0.0421426960749778,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,455.660377358491,0.137162548545918,0.0421426960749778
2017-07-09,2017,NA,28,"Pertussis",194,"https://wonder.cdc.gov/nndss/static/2017/28/2017-28-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",194,0.0583977359896122,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,631.415094339623,0.190068102985058,0.0583977359896122
2017-07-16,2017,NA,29,"Pertussis",143,"https://wonder.cdc.gov/nndss/static/2017/29/2017-29-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",143,0.0430457538480131,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,465.424528301887,0.14010174601476,0.0430457538480131
2017-07-23,2017,NA,30,"Pertussis",143,"https://wonder.cdc.gov/nndss/static/2017/30/2017-30-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",143,0.0430457538480131,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,465.424528301887,0.14010174601476,0.0430457538480131
2017-07-30,2017,NA,31,"Pertussis",138,"https://wonder.cdc.gov/nndss/static/2017/31/2017-31-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",138,0.041540657559621,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,449.150943396226,0.135203083566691,0.041540657559621
2017-08-06,2017,NA,32,"Pertussis",122,"https://wonder.cdc.gov/nndss/static/2017/32/2017-32-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",122,0.0367243494367664,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,397.075471698113,0.119527363732872,0.0367243494367664
2017-08-13,2017,NA,33,"Pertussis",135,"https://wonder.cdc.gov/nndss/static/2017/33/2017-33-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",135,0.0406375997865858,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,439.38679245283,0.13226388609785,0.0406375997865858
2017-08-20,2017,NA,34,"Pertussis",107,"https://wonder.cdc.gov/nndss/static/2017/34/2017-34-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",107,0.0322090605715902,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,348.254716981132,0.104831376388666,0.0322090605715902
2017-08-27,2017,NA,35,"Pertussis",104,"https://wonder.cdc.gov/nndss/static/2017/35/2017-35-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",104,0.031306002798555,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,338.490566037736,0.101892178919825,0.031306002798555
2017-09-03,2017,NA,36,"Pertussis",104,"https://wonder.cdc.gov/nndss/static/2017/36/2017-36-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",104,0.031306002798555,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,338.490566037736,0.101892178919825,0.031306002798555
2017-09-10,2017,NA,37,"Pertussis",107,"https://wonder.cdc.gov/nndss/static/2017/37/2017-37-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",107,0.0322090605715902,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,348.254716981132,0.104831376388666,0.0322090605715902
2017-09-17,2017,NA,38,"Pertussis",154,"https://wonder.cdc.gov/nndss/static/2017/38/2017-38-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",154,0.0463569656824756,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,501.22641509434,0.15087880340051,0.0463569656824756
2017-09-24,2017,NA,39,"Pertussis",75,"https://wonder.cdc.gov/nndss/static/2017/39/2017-39-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",75,0.022576444325881,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,244.103773584906,0.0734799367210277,0.022576444325881
2017-10-01,2017,NA,40,"Pertussis",88,"https://wonder.cdc.gov/nndss/static/2017/40/2017-40-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",88,0.0264896946757004,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,286.415094339623,0.0862164590860059,0.0264896946757004
2017-10-08,2017,NA,41,"Pertussis",88,"https://wonder.cdc.gov/nndss/static/2017/41/2017-41-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",88,0.0264896946757004,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,286.415094339623,0.0862164590860059,0.0264896946757004
2017-10-15,2017,NA,42,"Pertussis",90,"https://wonder.cdc.gov/nndss/static/2017/42/2017-42-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",90,0.0270917331910572,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,292.924528301887,0.0881759240652333,0.0270917331910572
2017-10-22,2017,NA,43,"Pertussis",95,"https://wonder.cdc.gov/nndss/static/2017/43/2017-43-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",95,0.0285968294794493,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,309.198113207547,0.0930745865133018,0.0285968294794493
2017-10-29,2017,NA,44,"Pertussis",120,"https://wonder.cdc.gov/nndss/static/2017/44/2017-44-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",120,0.0361223109214096,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,390.566037735849,0.117567898753644,0.0361223109214096
2017-11-05,2017,NA,45,"Pertussis",117,"https://wonder.cdc.gov/nndss/static/2017/45/2017-45-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",117,0.0352192531483743,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,380.801886792453,0.114628701284803,0.0352192531483743
2017-11-12,2017,NA,46,"Pertussis",101,"https://wonder.cdc.gov/nndss/static/2017/46/2017-46-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",101,0.0304029450255197,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,328.72641509434,0.098952981450984,0.0304029450255197
2017-11-19,2017,NA,47,"Pertussis",96,"https://wonder.cdc.gov/nndss/static/2017/47/2017-47-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",96,0.0288978487371277,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,312.452830188679,0.0940543190029155,0.0288978487371277
2017-11-26,2017,NA,48,"Pertussis",127,"https://wonder.cdc.gov/nndss/static/2017/48/2017-48-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",127,0.0382294457251585,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,413.349056603774,0.12442602618094,0.0382294457251585
2017-12-03,2017,NA,49,"Pertussis",130,"https://wonder.cdc.gov/nndss/static/2017/49/2017-49-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",130,0.0391325034981937,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,423.11320754717,0.127365223649781,0.0391325034981937
2017-12-10,2017,NA,50,"Pertussis",168,"https://wonder.cdc.gov/nndss/static/2017/50/2017-50-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",168,0.0505712352899734,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,546.792452830189,0.164595058255102,0.0505712352899734
2017-12-17,2017,NA,51,"Pertussis",105,"https://wonder.cdc.gov/nndss/static/2017/51/2017-51-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",105,0.0316070220562334,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,341.745283018868,0.102871911409439,0.0316070220562334
2017-12-24,2017,NA,52,"Pertussis",60,"https://wonder.cdc.gov/nndss/static/2017/52/2017-52-table2K.html","US","Interpolation",332204659.5,3322.046595,"United States of America",60,0.0180611554607048,18975,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",5830,3.25471698113208,195.283018867925,0.0587839493768222,0.0180611554607048
2017-12-31,2018,NA,1,"Pertussis",40,"https://wonder.cdc.gov/nndss/static/2018/01/2018-01-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",40,0.0119382851245856,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,156.324486730095,0.0466561573634593,0.0119382851245856
2018-01-07,2018,NA,2,"Pertussis",65,"https://wonder.cdc.gov/nndss/static/2018/02/2018-02-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",65,0.0193997133274516,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,254.027290936405,0.0758162557156214,0.0193997133274516
2018-01-14,2018,NA,3,"Pertussis",51,"https://wonder.cdc.gov/nndss/static/2018/03/2018-03-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",51,0.0152213135338466,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,199.313720580871,0.0594866006384106,0.0152213135338466
2018-01-21,2018,NA,4,"Pertussis",52,"https://wonder.cdc.gov/nndss/static/2018/04/2018-04-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",52,0.0155197706619613,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,203.221832749124,0.0606530045724971,0.0155197706619613
2018-01-28,2018,NA,5,"Pertussis",67,"https://wonder.cdc.gov/nndss/static/2018/05/2018-05-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",67,0.0199966275836809,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,261.843515272909,0.0781490635837944,0.0199966275836809
2018-02-04,2018,NA,6,"Pertussis",57,"https://wonder.cdc.gov/nndss/static/2018/06/2018-06-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",57,0.0170120563025345,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,222.762393590386,0.0664850242429295,0.0170120563025345
2018-02-11,2018,NA,7,"Pertussis",72,"https://wonder.cdc.gov/nndss/static/2018/07/2018-07-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",72,0.0214889132242541,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,281.384076114171,0.0839810832542268,0.0214889132242541
2018-02-18,2018,NA,8,"Pertussis",40,"https://wonder.cdc.gov/nndss/static/2018/08/2018-08-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",40,0.0119382851245856,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,156.324486730095,0.0466561573634593,0.0119382851245856
2018-02-25,2018,NA,9,"Pertussis",32,"https://wonder.cdc.gov/nndss/static/2018/09/2018-09-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",32,0.00955062809966848,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,125.059589384076,0.0373249258907675,0.00955062809966848
2018-03-04,2018,NA,10,"Pertussis",70,"https://wonder.cdc.gov/nndss/static/2018/10/2018-10-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",70,0.0208919989680248,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,273.567851777667,0.0816482753860538,0.0208919989680248
2018-03-11,2018,NA,11,"Pertussis",84,"https://wonder.cdc.gov/nndss/static/2018/11/2018-11-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",84,0.0250703987616297,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,328.2814221332,0.0979779304632646,0.0250703987616297
2018-03-18,2018,NA,12,"Pertussis",66,"https://wonder.cdc.gov/nndss/static/2018/12/2018-12-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",66,0.0196981704555662,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,257.935403104657,0.0769826596497079,0.0196981704555662
2018-03-25,2018,NA,13,"Pertussis",90,"https://wonder.cdc.gov/nndss/static/2018/13/2018-13-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",90,0.0268611415303176,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,351.730095142714,0.104976354067783,0.0268611415303176
2018-04-01,2018,NA,14,"Pertussis",89,"https://wonder.cdc.gov/nndss/static/2018/14/2018-14-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",89,0.0265626844022029,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,347.821982974462,0.103809950133697,0.0265626844022029
2018-04-08,2018,NA,15,"Pertussis",76,"https://wonder.cdc.gov/nndss/static/2018/15/2018-15-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",76,0.0226827417367126,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,297.016524787181,0.0886466989905727,0.0226827417367126
2018-04-15,2018,NA,16,"Pertussis",87,"https://wonder.cdc.gov/nndss/static/2018/16/2018-16-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",87,0.0259657701459737,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,340.005758637957,0.101477142265524,0.0259657701459737
2018-04-22,2018,NA,17,"Pertussis",64,"https://wonder.cdc.gov/nndss/static/2018/17/2018-17-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",64,0.019101256199337,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,250.119178768152,0.0746498517815349,0.019101256199337
2018-04-29,2018,NA,18,"Pertussis",103,"https://wonder.cdc.gov/nndss/static/2018/18/2018-18-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",103,0.0307410841958079,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,402.535553329995,0.120139605210908,0.0307410841958079
